Seq,1:EventCounter,1:Sync,1:Aux,1:Fx,1:Fy,1:Fz,1:Mx,1:My,1:Mz,1:COPx,1:COPy,2:EventCounter,2:Sync,2:Aux,2:Fx,2:Fy,2:Fz,2:Mx,2:My,2:Mz,2:COPx,2:COPy,3:EventCounter,3:Sync,3:Aux,3:Fx,3:Fy,3:Fz,3:Mx,3:My,3:Mz,3:COPx,3:COPy,4:EventCounter,4:Sync,4:Aux,4:Fx,4:Fy,4:Fz,4:Mx,4:My,4:Mz,4:COPx,4:COPy
56.000000,2428718.000000,255.000000,255.000000,-1.266744,6.034781,0.886667,-0.514148,0.317709,0.634849,0.000000,0.000000,2428718.000000,248.000000,255.000000,0.945315,9.131907,0.204554,0.090934,0.216333,-1.226424,0.000000,0.000000,2428718.000000,128.000000,255.000000,4.284545,-32.305714,-2.899765,2.357243,-0.246067,1.805073,0.000000,0.000000,2428718.000000,192.000000,255.000000,-27.908966,-33.441624,943.722473,119.893883,26.267700,1.558728,-0.027834,0.127044
57.000000,2428719.000000,255.000000,255.000000,-1.057174,5.993968,0.362719,-0.728625,0.332308,0.720771,0.000000,0.000000,2428719.000000,248.000000,255.000000,0.559627,9.303104,0.426509,0.199279,0.138180,-1.166604,0.000000,0.000000,2428719.000000,128.000000,255.000000,4.969823,-32.294464,-2.806931,2.515812,-0.315513,1.941279,0.000000,0.000000,2428719.000000,192.000000,255.000000,-27.903656,-33.911839,944.423889,119.831032,26.199511,1.608722,-0.027741,0.126883
58.000000,2428720.000000,255.000000,255.000000,-1.109606,5.832144,0.584519,-0.717476,0.368782,0.762036,0.000000,0.000000,2428720.000000,248.000000,255.000000,0.367924,9.380694,0.105369,0.261238,0.212476,-1.241473,0.000000,0.000000,2428720.000000,128.000000,255.000000,4.650554,-32.305855,-2.666222,2.454436,-0.290486,1.803717,0.000000,0.000000,2428720.000000,192.000000,255.000000,-27.894756,-33.633831,944.523193,119.773033,26.206486,1.705885,-0.027746,0.126808
59.000000,2428721.000000,255.000000,255.000000,-1.250776,6.354225,1.402366,-0.809588,0.317052,0.720147,0.000000,0.000000,2428721.000000,248.000000,255.000000,0.608720,9.163719,0.629544,0.291388,0.159715,-1.171152,0.000000,0.000000,2428721.000000,128.000000,255.000000,4.289752,-32.308037,-2.672937,2.452573,-0.310463,1.800200,0.000000,0.000000,2428721.000000,192.000000,255.000000,-27.898664,-33.222546,944.596008,119.786751,26.334564,1.679294,-0.027879,0.126813
60.000000,2428722.000000,255.000000,255.000000,-1.255596,5.996761,1.271835,-0.815156,0.242624,0.807876,0.000000,0.000000,2428722.000000,248.000000,255.000000,0.046646,8.764073,0.579885,0.267698,0.097437,-1.328517,0.000000,0.000000,2428722.000000,128.000000,255.000000,3.793975,-32.287502,-2.590888,2.486136,-0.312604,2.022228,0.000000,0.000000,2428722.000000,192.000000,255.000000,-27.907194,-33.585979,944.849426,119.914268,26.264576,1.601106,-0.027798,0.126914
61.000000,2428723.000000,255.000000,255.000000,-1.051274,6.127678,0.857995,-0.814469,0.276377,0.796551,0.000000,0.000000,2428723.000000,248.000000,255.000000,-0.004313,8.756358,0.302954,0.294691,0.209513,-1.328958,0.000000,0.000000,2428723.000000,128.000000,255.000000,3.979352,-32.417290,-2.449273,2.555121,-0.263615,1.976394,0.000000,0.000000,2428723.000000,192.000000,255.000000,-27.910378,-33.589657,945.012573,119.984184,26.220387,1.573935,-0.027746,0.126966
62.000000,2428724.000000,255.000000,255.000000,-0.605427,5.929003,0.577998,-0.843293,0.321372,0.896302,0.000000,0.000000,2428724.000000,248.000000,255.000000,-0.012315,9.131567,0.176182,0.214971,0.168993,-1.352592,0.000000,0.000000,2428724.000000,128.000000,255.000000,4.481411,-32.634464,-2.685258,2.466677,-0.304070,1.815474,0.000000,0.000000,2428724.000000,192.000000,255.000000,-27.890852,-33.593239,944.851685,119.917030,26.258150,1.768009,-0.027791,0.126916
63.000000,2428725.000000,255.000000,255.000000,-0.600539,5.912544,0.722966,-0.713780,0.486226,1.072783,0.000000,0.000000,2428725.000000,248.000000,255.000000,0.020287,9.216118,0.339778,0.281714,0.137250,-1.480356,0.000000,0.000000,2428725.000000,128.000000,255.000000,4.472517,-32.629974,-2.453604,2.566396,-0.239854,1.821886,0.000000,0.000000,2428725.000000,192.000000,255.000000,-27.898899,-33.274837,944.862061,119.897621,26.261284,1.685042,-0.027794,0.126894
64.000000,2428726.000000,255.000000,255.000000,-0.611865,5.939005,0.702046,-0.800811,0.481874,1.011391,0.000000,0.000000,2428726.000000,248.000000,255.000000,0.651076,9.565968,0.017133,0.135650,0.156628,-1.602771,0.000000,0.000000,2428726.000000,128.000000,255.000000,4.465141,-32.532837,-2.592197,2.500235,-0.278136,1.733221,0.000000,0.000000,2428726.000000,192.000000,255.000000,-27.906149,-33.565475,944.641907,120.003883,26.320824,1.643873,-0.027863,0.127036
65.000000,2428727.000000,255.000000,255.000000,-0.910634,5.989655,0.391476,-0.778921,0.380439,0.896649,0.000000,0.000000,2428727.000000,248.000000,255.000000,0.909393,9.443762,0.197308,-0.049022,0.198925,-1.257042,0.000000,0.000000,2428727.000000,128.000000,255.000000,4.459035,-32.858105,-2.683014,2.481208,-0.299627,1.644500,0.000000,0.000000,2428727.000000,192.000000,255.000000,-27.909407,-33.256168,944.542114,120.035080,26.350760,1.672093,-0.027898,0.127083
66.000000,2428728.000000,255.000000,255.000000,-1.110988,5.447366,1.052029,-0.846827,0.414331,0.790947,0.000000,0.000000,2428728.000000,248.000000,255.000000,0.930886,9.594929,0.126073,0.117611,0.262490,-1.167719,0.000000,0.000000,2428728.000000,128.000000,255.000000,4.472191,-32.651325,-2.442459,2.374550,-0.362885,1.701656,0.000000,0.000000,2428728.000000,192.000000,255.000000,-27.586718,-33.600029,944.748352,119.956810,26.303604,1.634435,-0.027842,0.126972
67.000000,2428729.000000,255.000000,255.000000,-1.249073,5.806445,1.306949,-0.878882,0.373476,0.812477,0.000000,0.000000,2428729.000000,248.000000,255.000000,0.448975,9.375671,0.427059,0.223528,0.130637,-1.247775,0.000000,0.000000,2428729.000000,128.000000,255.000000,3.980799,-32.613617,-2.450690,2.495862,-0.308314,1.971325,0.000000,0.000000,2428729.000000,192.000000,255.000000,-27.884539,-33.280888,944.928101,119.869370,26.243504,1.679494,-0.027773,0.126856
68.000000,2428730.000000,255.000000,255.000000,-1.253230,6.254025,1.330335,-0.805621,0.315290,0.743945,0.000000,0.000000,2428730.000000,248.000000,255.000000,0.298637,8.803158,0.269677,0.362838,0.176913,-1.199388,0.000000,0.000000,2428730.000000,128.000000,255.000000,3.802545,-32.290859,-2.681319,2.454511,-0.332812,2.022345,0.000000,0.000000,2428730.000000,192.000000,255.000000,-27.901743,-33.125748,944.947693,119.850693,26.236620,1.644234,-0.027765,0.126833
69.000000,2428731.000000,255.000000,255.000000,-1.043277,5.861500,0.770300,-0.752811,0.358731,0.871056,0.000000,0.000000,2428731.000000,248.000000,255.000000,0.665102,8.957536,0.572476,0.286293,0.164130,-1.050869,0.000000,0.000000,2428731.000000,128.000000,255.000000,3.807482,-32.501442,-2.216022,2.460949,-0.334397,1.965629,0.000000,0.000000,2428731.000000,192.000000,255.000000,-27.904327,-33.446640,945.062073,120.001648,26.325317,1.730757,-0.027856,0.126978
70.000000,2428732.000000,255.000000,255.000000,-1.102228,6.159216,1.179372,-0.745440,0.332711,0.786479,0.000000,0.000000,2428732.000000,248.000000,255.000000,0.851358,9.131577,0.465127,0.094780,0.285038,-1.546472,0.000000,0.000000,2428732.000000,128.000000,255.000000,3.807544,-32.435905,-2.367414,2.400930,-0.377202,1.621837,0.000000,0.000000,2428732.000000,192.000000,255.000000,-27.763741,-33.812103,945.329834,120.191025,26.317360,1.733771,-0.027839,0.127142
71.000000,2428733.000000,255.000000,255.000000,-1.257566,5.999467,1.078452,-0.612842,0.206402,0.628842,0.000000,0.000000,2428733.000000,248.000000,255.000000,0.049675,9.174491,0.458447,0.143936,0.154078,-1.460783,0.000000,0.000000,2428733.000000,128.000000,255.000000,3.991122,-32.769382,-2.551907,2.541999,-0.288994,1.635975,0.000000,0.000000,2428733.000000,192.000000,255.000000,-27.572500,-33.598835,945.424377,120.234802,26.306383,1.560343,-0.027825,0.127175
72.000000,2428734.000000,255.000000,255.000000,-1.277577,5.905279,0.810744,-0.841374,0.299922,0.598573,0.000000,0.000000,2428734.000000,248.000000,255.000000,0.883507,9.405747,0.349449,0.148557,0.243752,-1.302610,0.000000,0.000000,2428734.000000,128.000000,255.000000,4.479075,-32.744987,-2.678021,2.475700,-0.301347,1.780763,0.000000,0.000000,2428734.000000,192.000000,255.000000,-27.734810,-33.822807,945.298035,120.296555,26.334110,1.498179,-0.027858,0.127258
73.000000,2428735.000000,255.000000,255.000000,-1.054422,6.049414,1.143262,-0.964761,0.404162,0.734192,0.000000,0.000000,2428735.000000,248.000000,255.000000,0.367309,9.579717,0.339380,0.026213,0.236244,-1.490301,0.000000,0.000000,2428735.000000,128.000000,255.000000,4.467946,-32.726212,-2.683229,2.470026,-0.303492,1.938469,0.000000,0.000000,2428735.000000,192.000000,255.000000,-27.925749,-33.511345,945.110901,120.164566,26.210770,1.563496,-0.027733,0.127143
74.000000,2428736.000000,255.000000,255.000000,-0.593343,6.359234,1.221401,-0.857490,0.386874,1.015216,0.000000,0.000000,2428736.000000,248.000000,255.000000,0.298582,9.233725,0.483825,0.071164,0.198342,-1.294782,0.000000,0.000000,2428736.000000,128.000000,255.000000,4.152108,-32.844124,-2.604433,2.510373,-0.300156,2.110489,0.000000,0.000000,2428736.000000,192.000000,255.000000,-27.908373,-33.349026,945.160400,120.108894,26.165743,1.591304,-0.027684,0.127078
75.000000,2428737.000000,255.000000,255.000000,-1.123011,6.351560,1.111507,-0.704865,0.259903,0.779787,0.000000,0.000000,2428737.000000,248.000000,255.000000,0.605934,9.210198,0.198942,0.092800,0.200698,-1.175908,0.000000,0.000000,2428737.000000,128.000000,255.000000,4.457490,-32.533272,-2.452316,2.565318,-0.192195,1.728687,0.000000,0.000000,2428737.000000,192.000000,255.000000,-27.899370,-33.772816,945.269043,120.100327,26.200142,1.646342,-0.027717,0.127054
76.000000,2428738.000000,255.000000,255.000000,-1.047737,6.357090,0.892100,-0.800681,0.330667,0.742350,0.000000,0.000000,2428738.000000,248.000000,255.000000,0.011426,9.202376,0.488891,0.214551,0.090832,-1.434880,0.000000,0.000000,2428738.000000,128.000000,255.000000,4.149440,-32.393944,-2.450242,2.486694,-0.252618,1.839797,0.000000,0.000000,2428738.000000,192.000000,255.000000,-28.212696,-33.956882,945.381104,120.164467,26.216190,1.760018,-0.027731,0.127107
77.000000,2428739.000000,255.000000,255.000000,-0.600138,6.027686,0.903448,-0.881720,0.359139,0.877401,0.000000,0.000000,2428739.000000,248.000000,255.000000,0.306421,8.998362,0.363733,0.176694,0.134439,-1.512474,0.000000,0.000000,2428739.000000,128.000000,255.000000,4.293377,-32.850124,-2.219168,2.286406,-0.358680,1.835277,0.000000,0.000000,2428739.000000,192.000000,255.000000,-27.931053,-33.604977,945.513672,120.200119,26.265293,1.536732,-0.027779,0.127127
78.000000,2428740.000000,255.000000,255.000000,-1.109705,6.267586,1.050863,-0.929768,0.366483,0.762775,0.000000,0.000000,2428740.000000,248.000000,255.000000,0.660788,8.918455,0.575540,0.153172,0.169613,-1.139295,0.000000,0.000000,2428740.000000,128.000000,255.000000,4.305623,-33.187767,-2.837845,2.364767,-0.267274,1.813214,0.000000,0.000000,2428740.000000,192.000000,255.000000,-27.909027,-33.276241,945.430786,120.147064,26.285896,1.615004,-0.027803,0.127082
79.000000,2428741.000000,255.000000,255.000000,-1.245988,6.206839,1.035987,-0.639350,0.274946,0.686098,0.000000,0.000000,2428741.000000,248.000000,255.000000,0.647286,8.969707,0.232884,0.093351,0.206926,-1.082840,0.000000,0.000000,2428741.000000,128.000000,255.000000,4.298602,-32.740932,-2.608543,2.510465,-0.244458,1.597877,0.000000,0.000000,2428741.000000,192.000000,255.000000,-27.907917,-33.668644,945.461548,120.182426,26.272942,1.627656,-0.027788,0.127115
80.000000,2428742.000000,255.000000,255.000000,-1.262533,6.036636,0.881707,-0.597372,0.319528,0.637730,0.000000,0.000000,2428742.000000,248.000000,255.000000,0.630322,9.199542,0.320522,0.029591,0.243632,-1.455522,0.000000,0.000000,2428742.000000,128.000000,255.000000,4.299721,-32.535004,-2.598204,2.500322,-0.248006,1.654261,0.000000,0.000000,2428742.000000,192.000000,255.000000,-27.916273,-33.515476,945.841980,120.335388,26.172590,1.555091,-0.027671,0.127226
81.000000,2428743.000000,255.000000,255.000000,-1.252045,5.998763,0.987199,-0.831286,0.290708,0.632457,0.000000,0.000000,2428743.000000,248.000000,255.000000,0.625882,9.168494,0.219780,0.073846,0.214938,-1.774006,0.000000,0.000000,2428743.000000,128.000000,255.000000,3.985301,-33.052555,-2.996263,2.356064,-0.241293,1.981416,0.000000,0.000000,2428743.000000,192.000000,255.000000,-27.903650,-33.679474,945.584473,120.239655,26.235044,1.675073,-0.027745,0.127159
82.000000,2428744.000000,255.000000,255.000000,-0.733510,6.050990,0.852025,-0.651961,0.359277,0.873490,0.000000,0.000000,2428744.000000,248.000000,255.000000,0.654235,9.150182,0.178566,0.082315,0.210389,-1.436816,0.000000,0.000000,2428744.000000,128.000000,255.000000,4.303555,-32.644520,-2.758644,2.435255,-0.290024,1.834719,0.000000,0.000000,2428744.000000,192.000000,255.000000,-27.897856,-33.512100,945.775818,120.257713,26.217594,1.743780,-0.027721,0.127152
83.000000,2428745.000000,255.000000,255.000000,-0.795914,6.358795,0.928637,-0.736827,0.334274,0.919379,0.000000,0.000000,2428745.000000,248.000000,255.000000,0.319135,8.801806,0.371410,0.151627,0.149596,-1.201903,0.000000,0.000000,2428745.000000,128.000000,255.000000,4.314498,-32.959572,-2.601392,2.523040,-0.287407,1.796385,0.000000,0.000000,2428745.000000,192.000000,255.000000,-27.908686,-33.338219,945.985291,120.128067,26.300472,1.651982,-0.027802,0.126987
84.000000,2428746.000000,255.000000,255.000000,-0.733566,6.154590,1.217862,-0.658563,0.257823,0.893311,0.000000,0.000000,2428746.000000,248.000000,255.000000,0.023182,9.331522,0.527963,0.232473,0.159373,-1.357854,0.000000,0.000000,2428746.000000,128.000000,255.000000,4.119202,-32.292606,-2.216704,2.450526,-0.320133,1.885188,0.000000,0.000000,2428746.000000,192.000000,255.000000,-27.916704,-33.724804,945.989868,120.204628,26.263170,1.567436,-0.027763,0.127068
85.000000,2428747.000000,255.000000,255.000000,-0.600593,5.878622,0.592753,-0.691998,0.377993,0.961015,0.000000,0.000000,2428747.000000,248.000000,255.000000,0.543891,9.149104,0.916227,0.300437,0.242537,-1.248166,0.000000,0.000000,2428747.000000,128.000000,255.000000,4.302150,-32.307537,-2.209553,2.450532,-0.308863,1.805850,0.000000,0.000000,2428747.000000,192.000000,255.000000,-27.915449,-33.675480,945.571411,120.228271,26.245653,1.554344,-0.027756,0.127149
86.000000,2428748.000000,255.000000,255.000000,-1.127165,5.603978,0.692702,-0.661391,0.391790,0.746513,0.000000,0.000000,2428748.000000,248.000000,255.000000,0.366962,8.998588,0.982855,0.186171,0.235289,-1.281554,0.000000,0.000000,2428748.000000,128.000000,255.000000,4.474656,-32.315540,-2.519277,2.590671,-0.258823,1.730437,0.000000,0.000000,2428748.000000,192.000000,255.000000,-27.906857,-34.045128,945.741638,120.323692,26.191000,1.653148,-0.027694,0.127227
87.000000,2428749.000000,255.000000,255.000000,-1.279194,5.759720,0.858982,-0.570725,0.365014,0.635403,0.000000,0.000000,2428749.000000,248.000000,255.000000,0.587916,9.153846,0.777921,0.313155,0.203144,-1.178451,0.000000,0.000000,2428749.000000,128.000000,255.000000,4.465747,-32.302032,-2.830585,2.454568,-0.300848,1.733818,0.000000,0.000000,2428749.000000,192.000000,255.000000,-27.927498,-33.723400,945.566772,120.229889,26.244768,1.573084,-0.027756,0.127151
88.000000,2428750.000000,255.000000,255.000000,-1.063471,5.596248,0.447055,-0.679420,0.390833,0.774001,0.000000,0.000000,2428750.000000,248.000000,255.000000,0.377999,9.218545,0.208371,0.112560,0.199817,-1.169432,0.000000,0.000000,2428750.000000,128.000000,255.000000,4.456946,-32.973972,-2.765797,2.578230,-0.277161,1.728642,0.000000,0.000000,2428750.000000,192.000000,255.000000,-27.471899,-33.903614,945.661377,120.279388,26.240435,1.421553,-0.027748,0.127191
89.000000,2428751.000000,255.000000,255.000000,-0.615231,6.069123,0.760397,-0.802239,0.356219,0.924170,0.000000,0.000000,2428751.000000,248.000000,255.000000,0.676071,9.602968,-0.044948,0.184515,0.274112,-1.292308,0.000000,0.000000,2428751.000000,128.000000,255.000000,4.636240,-32.752228,-2.740237,2.382163,-0.271538,1.742214,0.000000,0.000000,2428751.000000,192.000000,255.000000,-27.400749,-33.845249,945.816467,120.342384,26.202820,1.371377,-0.027704,0.127237
90.000000,2428752.000000,255.000000,255.000000,-0.927469,5.852131,1.137819,-0.807813,0.351556,0.814637,0.000000,0.000000,2428752.000000,248.000000,255.000000,0.277619,9.179947,0.465221,0.216566,0.110776,-1.351037,0.000000,0.000000,2428752.000000,128.000000,255.000000,4.958476,-32.261013,-2.353980,2.317173,-0.357610,2.095894,0.000000,0.000000,2428752.000000,192.000000,255.000000,-27.899624,-33.821075,945.812195,120.343674,26.170897,1.707233,-0.027670,0.127238
91.000000,2428753.000000,255.000000,255.000000,-0.917321,5.726415,0.682789,-0.632807,0.386499,0.873465,0.000000,0.000000,2428753.000000,248.000000,255.000000,0.573974,8.994566,0.332588,0.295639,0.154805,-1.389282,0.000000,0.000000,2428753.000000,128.000000,255.000000,4.450267,-32.617489,-2.219088,2.403120,-0.341965,1.792475,0.000000,0.000000,2428753.000000,192.000000,255.000000,-27.913385,-33.729210,945.966980,120.277832,26.222340,1.572276,-0.027720,0.127148
92.000000,2428754.000000,255.000000,255.000000,-1.102149,6.366736,0.660574,-0.706434,0.386309,0.786137,0.000000,0.000000,2428754.000000,248.000000,255.000000,0.673587,9.215685,0.469153,0.315711,0.216532,-1.189575,0.000000,0.000000,2428754.000000,128.000000,255.000000,4.460590,-32.865829,-2.374672,2.355577,-0.383715,1.637976,0.000000,0.000000,2428754.000000,192.000000,255.000000,-27.915855,-33.482048,945.904053,120.291672,26.159348,1.554747,-0.027655,0.127171
93.000000,2428755.000000,255.000000,255.000000,-0.721453,6.375647,0.891850,-0.900305,0.341016,0.954365,0.000000,0.000000,2428755.000000,248.000000,255.000000,0.053153,9.010835,0.808609,0.153964,0.255490,-1.283074,0.000000,0.000000,2428755.000000,128.000000,255.000000,4.464796,-32.857021,-2.144305,2.252132,-0.318929,1.640493,0.000000,0.000000,2428755.000000,192.000000,255.000000,-27.910439,-33.767250,945.923340,120.492188,26.151939,1.654692,-0.027647,0.127381
94.000000,2428756.000000,255.000000,255.000000,-0.790872,6.067941,1.147598,-0.878570,0.327132,0.925404,0.000000,0.000000,2428756.000000,248.000000,255.000000,-0.011496,9.534374,0.415298,0.367190,0.197716,-1.352553,0.000000,0.000000,2428756.000000,128.000000,255.000000,3.965821,-32.732220,-2.438731,2.440667,-0.346418,1.889429,0.000000,0.000000,2428756.000000,192.000000,255.000000,-27.608795,-34.070824,945.884155,120.423164,26.174166,1.524809,-0.027672,0.127313
95.000000,2428757.000000,255.000000,255.000000,-0.736582,5.719641,1.204235,-0.635762,0.432230,0.951636,0.000000,0.000000,2428757.000000,248.000000,255.000000,0.039943,9.436489,0.342725,0.159473,0.053250,-1.370585,0.000000,0.000000,2428757.000000,128.000000,255.000000,4.291470,-32.618477,-2.609219,2.506373,-0.334363,1.894780,0.000000,0.000000,2428757.000000,192.000000,255.000000,-27.763807,-33.728863,945.995605,120.142647,26.095232,1.506474,-0.027585,0.127001
96.000000,2428758.000000,255.000000,255.000000,-0.822811,6.018009,0.601384,-0.694820,0.316989,0.822362,0.000000,0.000000,2428758.000000,248.000000,255.000000,0.534842,9.552873,0.530402,0.209263,0.112617,-1.111777,0.000000,0.000000,2428758.000000,128.000000,255.000000,4.964232,-32.732533,-2.678004,2.468519,-0.274545,1.999143,0.000000,0.000000,2428758.000000,192.000000,255.000000,-27.412445,-33.807255,945.654846,120.189545,26.192005,1.370387,-0.027697,0.127097
